account_id,customer_id,account_type,branch_city,opening_date,balance_inr,account_status,nominee_registered
ACC0004013,<CUSTOMER_ID>,Current,Chennai,4/23/2024,14579.44,Active,No
ACC0004014,<CUSTOMER_ID>,Savings,Kochi,3/9/2020,7963.14,Active,Yes
ACC0004015,<CUSTOMER_ID>,Current,Bhubaneswar,6/16/2020,10474.97,Active,Yes
ACC0004016,<CUSTOMER_ID>,Premium Savings,Nagpur,1/29/2022,25224.5,Active,Yes
ACC0004017,<CUSTOMER_ID>,Savings,Chennai,10/25/2025,3596.8,Active,Yes
ACC0004018,<CUSTOMER_ID>,Savings,Chennai,6/17/2024,3276.82,Active,Yes
ACC0004019,<CUSTOMER_ID>,Savings,Kolkata,7/3/2026,6272.6,Active,Yes
ACC0004020,<CUSTOMER_ID>,Savings,Bhopal,11/12/2024,7561.07,Active,Yes
ACC0004021,<CUSTOMER_ID>,Savings,Mumbai,10/7/2021,16421.04,Active,Yes
ACC0004022,<CUSTOMER_ID>,Current,Indore,7/5/2024,68592.98,Active,Yes
ACC0004023,<CUSTOMER_ID>,Savings,Mumbai,7/31/2020,7730.43,Active,Yes
ACC0004024,<CUSTOMER_ID>,Savings,Ahmedabad,10/3/2025,8432.32,Active,Yes
ACC0004025,<CUSTOMER_ID>,Savings,Lucknow,2/19/2020,3957.36,Active,No
ACC0004026,<CUSTOMER_ID>,Salary,Mumbai,9/21/2018,3462.8,Active,Yes
ACC0004027,<CUSTOMER_ID>,Savings,Bengaluru,12/17/2024,17069.04,Active,Yes
ACC0004028,<CUSTOMER_ID>,Current,Indore,5/27/2019,8458.63,Active,Yes
ACC0004029,<CUSTOMER_ID>,Savings,Hyderabad,1/15/2022,31944.08,Active,Yes
ACC0004030,<CUSTOMER_ID>,Salary,Jaipur,2/2/2018,28338.94,Active,Yes
ACC0004031,<CUSTOMER_ID>,Savings,Hyderabad,6/10/2019,21086.59,Active,Yes
ACC0004032,<CUSTOMER_ID>,Premium Savings,Gurugram,10/5/2021,1624.48,Active,Yes
ACC0004033,<CUSTOMER_ID>,Savings,Bhubaneswar,4/12/2023,17182.31,Active,Yes
ACC0004034,<CUSTOMER_ID>,Savings,Hyderabad,3/4/2026,2897.98,Active,No
ACC0004035,<CUSTOMER_ID>,Current,Chandigarh,10/5/2018,1020.14,Active,Yes
ACC0004036,<CUSTOMER_ID>,Current,Noida,4/5/2024,10332.45,Active,Yes
ACC0004037,<CUSTOMER_ID>,Savings,Bengaluru,12/30/2017,36089.63,Dormant,Yes
ACC0004038,<CUSTOMER_ID>,Salary,Pune,1/2/2021,17728.05,Active,Yes
ACC0004039,<CUSTOMER_ID>,Savings,Bhubaneswar,8/6/2024,3071.98,Active,No
ACC0004040,<CUSTOMER_ID>,Savings,Pune,3/30/2025,175627.86,Active,Yes
ACC0004041,<CUSTOMER_ID>,Savings,Bhopal,1/27/2021,19897.36,Active,Yes
ACC0004042,<CUSTOMER_ID>,Salary,Bengaluru,1/14/2025,3210.17,Active,Yes
ACC0004043,<CUSTOMER_ID>,Savings,Jaipur,1/20/2020,853.88,Active,Yes
ACC0004044,<CUSTOMER_ID>,Current,Chennai,6/17/2019,6470.29,Active,Yes
ACC0004045,<CUSTOMER_ID>,Savings,Ahmedabad,9/9/2023,934.14,Active,Yes
ACC0004046,<CUSTOMER_ID>,Savings,Ahmedabad,8/13/2017,2610.37,Active,No
ACC0004047,<CUSTOMER_ID>,Savings,Indore,6/2/2023,1250.25,Active,No
ACC0004048,<CUSTOMER_ID>,Savings,Lucknow,4/5/2026,3536.88,Active,Yes
ACC0004049,<CUSTOMER_ID>,Premium Savings,Bhopal,4/17/2024,4505.68,Active,Yes
ACC0004050,<CUSTOMER_ID>,Current,Indore,4/18/2026,3099.23,Active,Yes
ACC0004051,<CUSTOMER_ID>,Premium Savings,Noida,6/18/2019,101745.43,Active,Yes
ACC0004052,<CUSTOMER_ID>,Savings,Noida,2/3/2024,6598.67,Active,Yes
ACC0004053,<CUSTOMER_ID>,Premium Savings,Kochi,3/1/2021,34924.4,Active,Yes
ACC0004054,<CUSTOMER_ID>,Current,Lucknow,4/5/2018,15156.46,Active,Yes
ACC0004055,<CUSTOMER_ID>,Savings,Kolkata,3/19/2021,6452.76,Active,Yes
ACC0004056,<CUSTOMER_ID>,Salary,Ahmedabad,3/16/2019,4788.9,Active,Yes
ACC0004057,<CUSTOMER_ID>,Current,Nashik,10/22/2024,35814.45,Active,Yes
ACC0004058,<CUSTOMER_ID>,Current,Chennai,7/20/2023,2592.12,Active,No
ACC0004059,<CUSTOMER_ID>,Savings,Kolkata,1/14/2022,4066.2,Active,Yes
ACC0004060,<CUSTOMER_ID>,Current,Mumbai,11/14/2024,4000.01,Active,Yes
ACC0004061,<CUSTOMER_ID>,Savings,Kolkata,7/24/2020,8797.47,Active,Yes
ACC0004062,<CUSTOMER_ID>,Savings,Chennai,6/12/2018,2982.09,Active,Yes
ACC0004063,<CUSTOMER_ID>,Premium Savings,Nashik,1/23/2024,22706.53,Active,Yes
ACC0004064,<CUSTOMER_ID>,Savings,Surat,6/12/2025,26428.24,Active,Yes
ACC0004065,<CUSTOMER_ID>,Salary,Mumbai,1/4/2020,3679.12,Active,Yes
ACC0004066,<CUSTOMER_ID>,Savings,Bhubaneswar,5/2/2023,14474.92,Active,Yes
ACC0004067,<CUSTOMER_ID>,Savings,Nagpur,2/13/2024,3215.99,Active,Yes
ACC0004068,<CUSTOMER_ID>,Salary,Bhopal,1/31/2026,9864.35,Active,Yes
ACC0004069,<CUSTOMER_ID>,Current,Pune,4/3/2025,29351.52,Active,No
ACC0004070,<CUSTOMER_ID>,Savings,Surat,6/14/2018,9077.94,Dormant,Yes
ACC0004071,<CUSTOMER_ID>,Savings,Chennai,10/8/2018,7218.72,Active,Yes
ACC0004072,<CUSTOMER_ID>,Savings,Indore,5/17/2019,100351.09,Active,Yes
ACC0004073,<CUSTOMER_ID>,Savings,Lucknow,1/6/2021,12043.95,Active,Yes
ACC0004074,<CUSTOMER_ID>,Salary,Lucknow,2/22/2022,3205.35,Active,No
ACC0004075,<CUSTOMER_ID>,Savings,Chennai,12/27/2017,2942.58,Active,Yes
ACC0004076,<CUSTOMER_ID>,Salary,Delhi,2/22/2024,99433.49,Active,No
ACC0004077,<CUSTOMER_ID>,Salary,Pune,9/18/2024,3587.9,Dormant,Yes
ACC0004078,<CUSTOMER_ID>,Premium Savings,Bengaluru,5/24/2020,3746.1,Active,Yes
ACC0004079,<CUSTOMER_ID>,Savings,Chennai,11/9/2020,8345.4,Active,No
ACC0004080,<CUSTOMER_ID>,Savings,Kolkata,1/29/2021,18124.98,Active,Yes
ACC0004081,<CUSTOMER_ID>,Current,Surat,4/11/2023,2070.17,Active,No
ACC0004082,<CUSTOMER_ID>,Salary,Chandigarh,4/30/2024,5964.83,Active,Yes
ACC0004083,<CUSTOMER_ID>,Savings,Hyderabad,12/18/2024,1852.84,Active,Yes
ACC0004084,<CUSTOMER_ID>,Salary,Ahmedabad,6/26/2026,6849.01,Active,Yes
ACC0004085,<CUSTOMER_ID>,Savings,Surat,8/3/2020,20003.95,Active,No
ACC0004086,<CUSTOMER_ID>,Savings,Bhubaneswar,6/21/2023,6147.3,Active,Yes
ACC0004087,<CUSTOMER_ID>,Savings,Bengaluru,12/23/2018,70706.49,Active,No
ACC0004088,<CUSTOMER_ID>,Savings,Hyderabad,2/9/2019,3192.61,Active,Yes
ACC0004089,<CUSTOMER_ID>,Salary,Kolkata,12/1/2017,10296.45,Active,Yes
ACC0004090,<CUSTOMER_ID>,Savings,Hyderabad,6/17/2020,34138.29,Active,Yes
ACC0004091,<CUSTOMER_ID>,Current,Lucknow,2/2/2024,24582.57,Active,Yes
ACC0004092,<CUSTOMER_ID>,Savings,Chandigarh,10/28/2020,148282.99,Active,Yes
ACC0004093,<CUSTOMER_ID>,Salary,Delhi,11/19/2024,11569.83,Active,Yes
ACC0004094,<CUSTOMER_ID>,Salary,Gurugram,9/22/2019,3028.01,Active,Yes
ACC0004095,<CUSTOMER_ID>,Salary,Bhopal,6/11/2024,8886.02,Active,No
ACC0004096,<CUSTOMER_ID>,Salary,Pune,8/13/2025,3222.92,Active,Yes
ACC0004097,<CUSTOMER_ID>,Current,Delhi,3/19/2026,9252.0,Active,Yes
ACC0004098,<CUSTOMER_ID>,Savings,Noida,7/2/2026,31472.17,Active,No
ACC0004099,<CUSTOMER_ID>,Savings,Mumbai,2/2/2023,17436.42,Active,Yes
ACC0004100,<CUSTOMER_ID>,Current,Ahmedabad,8/20/2017,7223.93,Active,Yes
ACC0004101,<CUSTOMER_ID>,Savings,Nashik,11/15/2020,3806.21,Active,Yes
ACC0004102,<CUSTOMER_ID>,Savings,Mumbai,5/10/2022,11586.8,Active,Yes
ACC0004103,<CUSTOMER_ID>,Savings,Jaipur,1/5/2023,14512.19,Active,Yes
ACC0004104,<CUSTOMER_ID>,Current,Delhi,11/3/2021,2039.81,Active,Yes
ACC0004105,<CUSTOMER_ID>,Savings,Surat,3/5/2025,2641.2,Active,Yes
ACC0004106,<CUSTOMER_ID>,Premium Savings,Ahmedabad,1/29/2019,5892.37,Active,Yes
ACC0004107,<CUSTOMER_ID>,Savings,Hyderabad,1/1/2020,1873.05,Active,Yes
ACC0004108,<CUSTOMER_ID>,Savings,Kochi,2/20/2022,1105.44,Active,Yes
ACC0004109,<CUSTOMER_ID>,Savings,Kolkata,12/2/2017,2607.93,Active,Yes
ACC0004110,<CUSTOMER_ID>,Current,Chandigarh,12/13/2020,12343.18,Active,Yes
ACC0004111,<CUSTOMER_ID>,Savings,Nashik,8/21/2022,9064.32,Active,Yes
ACC0004112,<CUSTOMER_ID>,Current,Kolkata,9/8/2025,4967.54,Active,No
ACC0004113,<CUSTOMER_ID>,Savings,Nashik,6/29/2026,2893.39,Active,No
ACC0004114,<CUSTOMER_ID>,Salary,Nagpur,8/14/2019,12157.15,Active,Yes
ACC0004115,<CUSTOMER_ID>,Premium Savings,Gurugram,8/5/2020,11476.49,Active,Yes
ACC0004116,<CUSTOMER_ID>,Savings,Chandigarh,2/10/2026,31798.28,Active,Yes
ACC0004117,<CUSTOMER_ID>,Current,Ahmedabad,3/14/2021,511.61,Active,Yes
ACC0004118,<CUSTOMER_ID>,Savings,Indore,2/28/2022,1187.26,Active,Yes
ACC0004119,<CUSTOMER_ID>,Savings,Lucknow,11/20/2022,22741.45,Active,No
ACC0004120,<CUSTOMER_ID>,Savings,Delhi,3/2/2018,13641.29,Active,Yes
ACC0004121,<CUSTOMER_ID>,Savings,Bhopal,7/1/2024,22642.07,Active,Yes
ACC0004122,<CUSTOMER_ID>,Salary,Delhi,8/2/2022,3037.05,Active,Yes
ACC0004123,<CUSTOMER_ID>,Salary,Kolkata,7/5/2025,5281.36,Active,Yes
ACC0004124,<CUSTOMER_ID>,Savings,Surat,2/1/2023,1987.42,Active,No
ACC0004125,<CUSTOMER_ID>,Savings,Mumbai,7/27/2024,620.99,Active,Yes
ACC0004126,<CUSTOMER_ID>,Savings,Nagpur,4/5/2020,9447.6,Active,Yes
ACC0004127,<CUSTOMER_ID>,Savings,Kochi,9/5/2024,38454.54,Active,Yes
ACC0004128,<CUSTOMER_ID>,Current,Pune,10/17/2022,6738.99,Active,Yes
ACC0004129,<CUSTOMER_ID>,Salary,Delhi,12/23/2017,3685.06,Active,Yes
ACC0004130,<CUSTOMER_ID>,Salary,Mumbai,6/7/2025,2364.76,Active,Yes
ACC0004131,<CUSTOMER_ID>,Savings,Bhopal,1/8/2024,27590.82,Active,Yes
ACC0004132,<CUSTOMER_ID>,Current,Mumbai,12/22/2021,8859.05,Active,Yes
ACC0004133,<CUSTOMER_ID>,Savings,Bhubaneswar,3/11/2026,9259.35,Active,Yes
ACC0004134,<CUSTOMER_ID>,Savings,Ahmedabad,12/30/2024,1655.2,Active,Yes
ACC0004135,<CUSTOMER_ID>,Savings,Nagpur,2/18/2025,2955.71,Active,Yes
ACC0004136,<CUSTOMER_ID>,Savings,Noida,9/24/2025,18184.57,Active,No
ACC0004137,<CUSTOMER_ID>,Salary,Chennai,8/17/2017,4541.85,Active,Yes
ACC0004138,<CUSTOMER_ID>,Savings,Chennai,3/10/2023,3957.32,Active,No
ACC0004139,<CUSTOMER_ID>,Salary,Bhopal,3/6/2024,128091.65,Active,No
ACC0004140,<CUSTOMER_ID>,Savings,Kolkata,9/22/2018,8747.39,Active,Yes
ACC0004141,<CUSTOMER_ID>,Savings,Gurugram,3/29/2023,6703.9,Active,Yes
ACC0004142,<CUSTOMER_ID>,Salary,Jaipur,8/10/2017,6978.87,Active,No
ACC0004143,<CUSTOMER_ID>,Savings,Nashik,8/21/2023,3843.57,Active,Yes
ACC0004144,<CUSTOMER_ID>,Premium Savings,Gurugram,9/8/2017,7481.84,Active,Yes
ACC0004145,<CUSTOMER_ID>,Current,Jaipur,11/9/2019,68467.68,Dormant,Yes
ACC0004146,<CUSTOMER_ID>,Savings,Chennai,7/10/2025,12764.02,Active,Yes
ACC0004147,<CUSTOMER_ID>,Salary,Kochi,11/30/2020,1401.21,Active,Yes
ACC0004148,<CUSTOMER_ID>,Premium Savings,Bhubaneswar,7/8/2018,5008.87,Active,No
ACC0004149,<CUSTOMER_ID>,Savings,Gurugram,10/31/2024,9087.75,Active,No
ACC0004150,<CUSTOMER_ID>,Salary,Chennai,9/26/2017,1545.41,Active,Yes
ACC0004151,<CUSTOMER_ID>,Premium Savings,Chennai,4/17/2021,4843.31,Active,No
ACC0004152,<CUSTOMER_ID>,Savings,Hyderabad,2/11/2025,2815.44,Active,Yes
ACC0004153,<CUSTOMER_ID>,Savings,Kochi,9/15/2020,5240.65,Active,No
ACC0004154,<CUSTOMER_ID>,Salary,Pune,6/29/2020,8751.89,Active,Yes
ACC0004155,<CUSTOMER_ID>,Premium Savings,Lucknow,12/7/2022,17475.38,Active,Yes
ACC0004156,<CUSTOMER_ID>,Current,Nashik,1/30/2023,2277.32,Active,Yes
ACC0004157,<CUSTOMER_ID>,Savings,Chandigarh,4/5/2026,7374.37,Active,No
ACC0004158,<CUSTOMER_ID>,Savings,Lucknow,12/12/2017,5653.18,Active,Yes
ACC0004159,<CUSTOMER_ID>,Premium Savings,Mumbai,2/28/2021,6359.86,Active,Yes
ACC0004160,<CUSTOMER_ID>,Savings,Nagpur,5/23/2022,3290.14,Dormant,Yes
ACC0004161,<CUSTOMER_ID>,Savings,Nagpur,2/26/2021,7690.91,Active,No
ACC0004162,<CUSTOMER_ID>,Savings,Noida,11/22/2022,13947.47,Active,No
ACC0004163,<CUSTOMER_ID>,Savings,Mumbai,5/9/2025,1752.83,Active,No
ACC0004164,<CUSTOMER_ID>,Savings,Noida,4/22/2024,54243.78,Closed,Yes
ACC0004165,<CUSTOMER_ID>,Savings,Gurugram,12/26/2023,22829.08,Active,Yes
ACC0004166,<CUSTOMER_ID>,Savings,Nagpur,1/25/2019,1433.61,Active,Yes
ACC0004167,<CUSTOMER_ID>,Savings,Bhopal,2/11/2019,39796.13,Active,Yes
ACC0004168,<CUSTOMER_ID>,Premium Savings,Indore,3/24/2019,42874.04,Active,Yes
ACC0004169,<CUSTOMER_ID>,Savings,Jaipur,11/9/2019,4660.66,Active,Yes
ACC0004170,<CUSTOMER_ID>,Salary,Lucknow,10/5/2017,10160.25,Active,Yes
ACC0004171,<CUSTOMER_ID>,Salary,Delhi,3/5/2021,8951.08,Active,Yes
ACC0004172,<CUSTOMER_ID>,Salary,Kolkata,10/14/2023,1780.69,Active,Yes
ACC0004173,<CUSTOMER_ID>,Current,Gurugram,9/29/2022,25076.08,Active,No
ACC0004174,<CUSTOMER_ID>,Savings,Bengaluru,5/16/2025,1023.57,Active,Yes
ACC0004175,<CUSTOMER_ID>,Current,Gurugram,1/2/2025,11140.33,Active,Yes
ACC0004176,<CUSTOMER_ID>,Salary,Gurugram,3/28/2025,45469.57,Active,Yes
ACC0004177,<CUSTOMER_ID>,Salary,Surat,10/21/2021,1264.43,Closed,No
ACC0004178,<CUSTOMER_ID>,Savings,Chennai,3/6/2025,5869.89,Active,Yes
ACC0004179,<CUSTOMER_ID>,Savings,Chandigarh,3/21/2024,28391.06,Closed,No
ACC0004180,<CUSTOMER_ID>,Savings,Surat,10/21/2019,12613.67,Active,Yes
ACC0004181,<CUSTOMER_ID>,Savings,Mumbai,5/25/2024,20268.92,Active,Yes
ACC0004182,<CUSTOMER_ID>,Premium Savings,Delhi,8/23/2020,3804.62,Active,Yes
ACC0004183,<CUSTOMER_ID>,Savings,Chandigarh,4/21/2018,2879.04,Active,Yes
ACC0004184,<CUSTOMER_ID>,Savings,Mumbai,8/14/2023,6505.09,Active,Yes
ACC0004185,<CUSTOMER_ID>,Current,Ahmedabad,10/16/2024,10849.46,Active,Yes
ACC0004186,<CUSTOMER_ID>,Savings,Chandigarh,3/4/2025,15675.48,Active,Yes
ACC0004187,<CUSTOMER_ID>,Savings,Delhi,5/26/2026,13214.45,Active,Yes
ACC0004188,<CUSTOMER_ID>,Savings,Surat,12/1/2018,23780.3,Active,Yes
ACC0004189,<CUSTOMER_ID>,Savings,Indore,1/15/2018,9204.05,Active,Yes
ACC0004190,<CUSTOMER_ID>,Current,Kolkata,2/3/2025,2559.75,Active,Yes
ACC0004191,<CUSTOMER_ID>,Salary,Hyderabad,7/4/2022,1825.15,Active,Yes
ACC0004192,<CUSTOMER_ID>,Premium Savings,Lucknow,7/29/2018,18660.55,Dormant,Yes
ACC0004193,<CUSTOMER_ID>,Current,Nashik,11/27/2024,24500.16,Active,No
ACC0004194,<CUSTOMER_ID>,Current,Kochi,7/15/2019,70861.37,Active,Yes
ACC0004195,<CUSTOMER_ID>,Savings,Chandigarh,7/24/2022,116528.99,Active,Yes
ACC0004196,<CUSTOMER_ID>,Savings,Bhopal,9/8/2023,23614.61,Active,Yes
ACC0004197,<CUSTOMER_ID>,Savings,Bhopal,10/22/2025,12127.63,Active,Yes
ACC0004198,<CUSTOMER_ID>,Salary,Mumbai,5/30/2024,5102.49,Active,No
ACC0004199,<CUSTOMER_ID>,Savings,Noida,1/6/2020,3099.09,Active,Yes
ACC0004200,<CUSTOMER_ID>,Savings,Nashik,1/5/2024,8721.24,Dormant,Yes
ACC0004201,<CUSTOMER_ID>,Premium Savings,Kochi,10/11/2018,7219.73,Active,Yes
ACC0004202,<CUSTOMER_ID>,Savings,Nagpur,3/5/2020,65888.1,Active,Yes
ACC0004203,<CUSTOMER_ID>,Savings,Delhi,7/21/2020,15438.46,Active,Yes
ACC0004204,<CUSTOMER_ID>,Savings,Pune,10/27/2018,6292.97,Active,Yes
ACC0004205,<CUSTOMER_ID>,Current,Surat,12/10/2019,3072.09,Active,Yes
ACC0004206,<CUSTOMER_ID>,Premium Savings,Ahmedabad,12/5/2022,14582.53,Active,Yes
ACC0004207,<CUSTOMER_ID>,Salary,Kolkata,2/17/2019,9431.46,Active,Yes
ACC0004208,<CUSTOMER_ID>,Savings,Indore,10/1/2019,4931.28,Active,Yes
ACC0004209,<CUSTOMER_ID>,Savings,Bhopal,12/6/2018,3808.0,Active,No
ACC0004210,<CUSTOMER_ID>,Savings,Mumbai,10/17/2023,14824.66,Active,Yes
ACC0004211,<CUSTOMER_ID>,Savings,Noida,7/14/2024,5177.64,Active,Yes
ACC0004212,<CUSTOMER_ID>,Savings,Bengaluru,2/5/2018,5677.44,Active,No
ACC0004213,<CUSTOMER_ID>,Savings,Delhi,11/4/2017,4754.87,Active,Yes
ACC0004214,<CUSTOMER_ID>,Savings,Kochi,4/23/2019,183108.43,Active,Yes
ACC0004215,<CUSTOMER_ID>,Savings,Bhopal,8/10/2021,9639.47,Active,Yes
ACC0004216,<CUSTOMER_ID>,Current,Mumbai,1/2/2026,3276.31,Active,Yes
ACC0004217,<CUSTOMER_ID>,Savings,Gurugram,2/18/2019,500.0,Dormant,Yes
ACC0004218,<CUSTOMER_ID>,Savings,Hyderabad,7/4/2023,1333.2,Active,Yes
ACC0004219,<CUSTOMER_ID>,Premium Savings,Chennai,1/16/2019,5871.14,Active,Yes
ACC0004220,<CUSTOMER_ID>,Current,Nagpur,7/14/2023,52289.15,Active,No
ACC0004221,<CUSTOMER_ID>,Current,Hyderabad,7/31/2020,100262.73,Closed,Yes
ACC0004222,<CUSTOMER_ID>,Savings,Chennai,5/4/2023,6234.8,Active,Yes
ACC0004223,<CUSTOMER_ID>,Savings,Kochi,2/2/2025,12095.61,Active,No
ACC0004224,<CUSTOMER_ID>,Savings,Kolkata,9/6/2022,6755.22,Active,Yes
ACC0004225,<CUSTOMER_ID>,Savings,Surat,12/31/2023,13370.93,Active,No
ACC0004226,<CUSTOMER_ID>,Current,Delhi,9/9/2019,6219.84,Active,Yes
ACC0004227,<CUSTOMER_ID>,Savings,Delhi,8/30/2019,4389.9,Active,Yes
ACC0004228,<CUSTOMER_ID>,Savings,Kolkata,1/18/2019,3934.8,Active,Yes
ACC0004229,<CUSTOMER_ID>,Savings,Lucknow,6/28/2020,17695.2,Active,No
ACC0004230,<CUSTOMER_ID>,Savings,Mumbai,1/3/2021,33963.84,Active,No
ACC0004231,<CUSTOMER_ID>,Savings,Gurugram,4/20/2023,4943.18,Active,Yes
ACC0004232,<CUSTOMER_ID>,Salary,Kochi,12/10/2021,18036.27,Active,Yes
ACC0004233,<CUSTOMER_ID>,Premium Savings,Pune,4/12/2021,9627.1,Active,Yes
ACC0004234,<CUSTOMER_ID>,Savings,Chandigarh,11/14/2022,5320.19,Active,No
ACC0004235,<CUSTOMER_ID>,Current,Bhubaneswar,8/11/2025,17086.03,Closed,Yes
ACC0004236,<CUSTOMER_ID>,Savings,Jaipur,11/3/2023,35694.94,Active,Yes
ACC0004237,<CUSTOMER_ID>,Current,Indore,1/23/2020,3273.06,Active,Yes
ACC0004238,<CUSTOMER_ID>,Savings,Bhopal,3/9/2024,5682.27,Active,Yes
ACC0004239,<CUSTOMER_ID>,Savings,Kolkata,10/6/2024,40676.22,Active,Yes
ACC0004240,<CUSTOMER_ID>,Savings,Bengaluru,2/28/2020,7732.38,Active,Yes
ACC0004241,<CUSTOMER_ID>,Savings,Delhi,8/29/2025,3380.8,Active,Yes
ACC0004242,<CUSTOMER_ID>,Savings,Indore,5/31/2022,9767.97,Active,Yes
ACC0004243,<CUSTOMER_ID>,Current,Bengaluru,4/5/2026,8180.49,Active,Yes
ACC0004244,<CUSTOMER_ID>,Savings,Nagpur,4/23/2025,25878.35,Active,Yes
ACC0004245,<CUSTOMER_ID>,Salary,Bengaluru,5/18/2025,7723.15,Active,Yes
ACC0004246,<CUSTOMER_ID>,Savings,Indore,9/15/2021,8013.12,Active,Yes
ACC0004247,<CUSTOMER_ID>,Savings,Bhubaneswar,12/19/2025,7653.69,Active,No
ACC0004248,<CUSTOMER_ID>,Premium Savings,Chandigarh,7/13/2019,9742.82,Active,Yes
ACC0004249,<CUSTOMER_ID>,Savings,Gurugram,3/21/2018,42969.39,Active,Yes
ACC0004250,<CUSTOMER_ID>,Premium Savings,Ahmedabad,1/24/2020,17985.56,Active,Yes
ACC0004251,<CUSTOMER_ID>,Savings,Chennai,7/18/2022,2574.25,Active,Yes
ACC0004252,<CUSTOMER_ID>,Savings,Nashik,8/7/2017,11044.96,Active,Yes
ACC0004253,<CUSTOMER_ID>,Salary,Surat,10/6/2021,11852.93,Active,No
ACC0004254,<CUSTOMER_ID>,Premium Savings,Gurugram,12/14/2022,12262.15,Active,Yes
ACC0004255,<CUSTOMER_ID>,Savings,Bhubaneswar,2/10/2021,1591.11,Active,Yes
ACC0004256,<CUSTOMER_ID>,Salary,Delhi,8/18/2025,9517.68,Active,Yes
ACC0004257,<CUSTOMER_ID>,Savings,Gurugram,9/23/2019,4338.57,Active,Yes
ACC0004258,<CUSTOMER_ID>,Salary,Indore,2/2/2018,1560.76,Active,Yes
ACC0004259,<CUSTOMER_ID>,Current,Kolkata,12/11/2021,30643.73,Active,Yes
ACC0004260,<CUSTOMER_ID>,Salary,Hyderabad,4/13/2019,5940.32,Active,Yes
ACC0004261,<CUSTOMER_ID>,Savings,Bhopal,9/10/2018,6038.75,Active,Yes
ACC0004262,<CUSTOMER_ID>,Premium Savings,Bhopal,4/15/2026,21382.35,Active,Yes
ACC0004263,<CUSTOMER_ID>,Savings,Kolkata,5/22/2021,24996.31,Active,Yes
ACC0004264,<CUSTOMER_ID>,Savings,Mumbai,2/13/2025,6162.96,Active,Yes
ACC0004265,<CUSTOMER_ID>,Premium Savings,Chennai,1/25/2019,8368.57,Active,Yes
ACC0004266,<CUSTOMER_ID>,Savings,Bhubaneswar,3/20/2018,2667.44,Active,Yes
ACC0004267,<CUSTOMER_ID>,Current,Bengaluru,4/13/2024,2873.74,Active,Yes
ACC0004268,<CUSTOMER_ID>,Current,Bhubaneswar,10/16/2025,33778.79,Active,Yes
ACC0004269,<CUSTOMER_ID>,Savings,Pune,5/16/2019,8518.6,Active,Yes
ACC0004270,<CUSTOMER_ID>,Savings,Chandigarh,4/11/2019,23552.52,Active,Yes
ACC0004271,<CUSTOMER_ID>,Savings,Nagpur,11/26/2018,6756.22,Active,Yes
ACC0004272,<CUSTOMER_ID>,Salary,Bhubaneswar,6/23/2020,12863.42,Active,Yes
ACC0004273,<CUSTOMER_ID>,Savings,Nagpur,12/16/2022,1190.2,Active,Yes
ACC0004274,<CUSTOMER_ID>,Savings,Kochi,6/26/2022,20884.82,Active,Yes
ACC0004275,<CUSTOMER_ID>,Current,Bengaluru,10/25/2021,7848.72,Active,No
ACC0004276,<CUSTOMER_ID>,Savings,Jaipur,8/20/2021,4832.11,Active,Yes
ACC0004277,<CUSTOMER_ID>,Savings,Lucknow,9/3/2021,16178.16,Active,Yes
ACC0004278,<CUSTOMER_ID>,Salary,Bengaluru,6/22/2022,24175.73,Active,Yes
ACC0004279,<CUSTOMER_ID>,Savings,Chandigarh,3/29/2024,5185.54,Active,Yes
ACC0004280,<CUSTOMER_ID>,Savings,Bhopal,10/17/2023,2173.95,Active,Yes
ACC0004281,<CUSTOMER_ID>,Salary,Indore,5/4/2019,50620.99,Active,Yes
ACC0004282,<CUSTOMER_ID>,Savings,Indore,2/6/2022,6391.93,Active,Yes
ACC0004283,<CUSTOMER_ID>,Premium Savings,Mumbai,3/4/2018,981.49,Active,Yes
ACC0004284,<CUSTOMER_ID>,Current,Gurugram,6/21/2021,5094.25,Dormant,Yes
ACC0004285,<CUSTOMER_ID>,Savings,Indore,12/3/2022,13287.41,Active,Yes
ACC0004286,<CUSTOMER_ID>,Savings,Lucknow,1/31/2019,7405.39,Active,Yes
ACC0004287,<CUSTOMER_ID>,Savings,Surat,6/26/2026,7030.78,Active,Yes
ACC0004288,<CUSTOMER_ID>,Salary,Bengaluru,1/28/2026,5502.3,Dormant,No
ACC0004289,<CUSTOMER_ID>,Salary,Mumbai,4/2/2025,5099.54,Active,No
ACC0004290,<CUSTOMER_ID>,Savings,Delhi,5/13/2019,1986.78,Active,Yes
ACC0004291,<CUSTOMER_ID>,Current,Noida,1/21/2024,1944.22,Active,Yes
ACC0004292,<CUSTOMER_ID>,Premium Savings,Bhubaneswar,5/4/2018,12092.97,Active,Yes
ACC0004293,<CUSTOMER_ID>,Salary,Noida,1/29/2022,31366.3,Active,Yes
ACC0004294,<CUSTOMER_ID>,Current,Chennai,11/29/2025,5982.2,Active,Yes
ACC0004295,<CUSTOMER_ID>,Savings,Gurugram,3/8/2019,37212.22,Active,No
ACC0004296,<CUSTOMER_ID>,Premium Savings,Chandigarh,1/23/2019,27138.46,Active,Yes
ACC0004297,<CUSTOMER_ID>,Salary,Chandigarh,8/16/2020,7008.88,Active,Yes
ACC0004298,<CUSTOMER_ID>,Savings,Ahmedabad,7/5/2026,16345.37,Active,No
